Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
VUZI,Vuzix Corporation,8.45,$230.59M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/vuzi
WBA,"Walgreens Boots Alliance, Inc.",68.22,$67.58B,n/a,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/wba
WAFD,"Washington Federal, Inc.",34.625,$2.98B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wafd
WAFDW,"Washington Federal, Inc.",19.99,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wafdw
WASH,"Washington Trust Bancorp, Inc.",52.1,$897.53M,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wash
WSBF,"Waterstone Financial, Inc.",17.05,$502.99M,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/wsbf
WVE,WAVE Life Sciences Ltd.,39.65,$1.1B,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/wve
WSTG,"Wayside Technology Group, Inc.",13.5,$60.51M,n/a,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/wstg
WCFB,"WCF Bancorp, Inc.",10.1,$25.87M,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wcfb
WDFC,WD-40 Company,116.2,$1.62B,1973,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/wdfc
FLAG,WeatherStorm Forensic Accounting Long Short ETF,40.9317,$16.37M,n/a,n/a,n/a,https://www.nasdaq.com/symbol/flag
WEB,"Web.com Group, Inc.",21.6,$1.05B,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/web
WB,Weibo Corporation,111.76,$24.43B,2014,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/wb
WEBK,"Wellesley Bancorp, Inc.",28.505,$71.24M,2012,Finance,Banks,https://www.nasdaq.com/symbol/webk
WEN,Wendy&#39;s Company (The),15.48,$3.75B,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/wen
WERN,"Werner Enterprises, Inc.",36.25,$2.62B,1986,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/wern
WSBC,"WesBanco, Inc.",41.1,$1.81B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wsbc
WTBA,West Bancorporation,23.95,$388.37M,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wtba
WABC,Westamerica Bancorporation,55.72,$1.47B,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wabc
WSTL,"Westell Technologies, Inc.",3.22,$50.08M,1995,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/wstl
WDC,Western Digital Corporation,80.09,$23.83B,n/a,Technology,Electronic Components,https://www.nasdaq.com/symbol/wdc
WNEB,"Western New England Bancorp, Inc.",9.95,$303.35M,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/wneb
WLB,Westmoreland Coal Company,0.6819,$12.78M,n/a,Energy,Coal Mining,https://www.nasdaq.com/symbol/wlb
WPRT,Westport Fuel Systems Inc,2.81,$366.14M,n/a,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/wprt
WWR,"Westwater Resources, Inc.",0.8186,$22.63M,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/wwr
WEYS,"Weyco Group, Inc.",29.31,$298.75M,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/weys
WHLR,"Wheeler Real Estate Investment Trust, Inc.",5.01,$44.49M,2012,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlr
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",17.59,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlrd
WHLRP,"Wheeler Real Estate Investment Trust, Inc.",16.87,$12.15M,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlrp
WHLRW,"Wheeler Real Estate Investment Trust, Inc.",0.0208,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlrw
WHF,"WhiteHorse Finance, Inc.",12.15,$249.46M,n/a,n/a,n/a,https://www.nasdaq.com/symbol/whf
WHFBL,"WhiteHorse Finance, Inc.",25.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/whfbl
WHLM,"Wilhelmina International, Inc.",6.1,$32.83M,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/whlm
WVVI,"Willamette Valley Vineyards, Inc.",7.96,$39.52M,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/wvvi
WVVIP,"Willamette Valley Vineyards, Inc.",4.8917,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/wvvip
WLDN,"Willdan Group, Inc.",19.59,$171.68M,2006,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/wldn
WLFC,Willis Lease Finance Corporation,26.61,$170.81M,1996,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/wlfc
WLTW,Willis Towers Watson Public Limited Company,152.36,$20.12B,n/a,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/wltw
WSC,WillScot Corporation,12.2,$758.89M,2015,n/a,n/a,https://www.nasdaq.com/symbol/wsc
WSCWW,WillScot Corporation,1.27,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/wscww
WIN,"Windstream Holdings, Inc.",1.39,$254.24M,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/win
WING,Wingstop Inc.,43.97,$1.28B,2015,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/wing
